data,indicador,valor,variacao_absoluta,variacao_percentual,media_movel_7,media_movel_30
2025-05-12,Dólar,5.6822,0.03110000000000035,0.5503353329440408,5.6813142857142855,5.756609999999999
2025-05-13,Dólar,5.6262,-0.05600000000000005,-0.9855337721305091,5.679428571428572,5.75257
2025-05-14,Dólar,5.61,-0.016199999999999548,-0.28793857310439597,5.6734285714285715,5.747370000000001
2025-05-15,Dólar,5.6328,0.022799999999999265,0.4064171122994509,5.6608285714285715,5.743723333333333
2025-05-16,Dólar,5.6925,0.05970000000000031,1.0598636557307195,5.6544,5.743303333333333
2025-05-19,Dólar,5.6591,-0.03340000000000032,-0.5867369345630258,5.650557142857143,5.7421966666666675
2025-05-20,Dólar,5.662,0.0029000000000003467,0.05124489759855688,5.652114285714285,5.74404
2025-05-21,Dólar,5.6571,-0.0049000000000001265,-0.08654185800071046,5.648528571428572,5.74002
2025-05-22,Dólar,5.639,-0.01809999999999956,-0.3199519188276656,5.650357142857142,5.73173
2025-05-23,Dólar,5.6932,0.054199999999999804,0.9611633268310049,5.662242857142857,5.72361
2025-05-26,Dólar,5.6619,-0.031299999999999883,-0.5497786833415286,5.6664,5.710323333333333
2025-05-27,Dólar,5.6539,-0.008000000000000007,-0.14129532489093322,5.660885714285714,5.701736666666666
2025-05-28,Dólar,5.6936,0.039699999999999847,0.7021701834132088,5.665814285714285,5.695733333333333
2025-05-29,Dólar,5.6559,-0.03770000000000007,-0.6621469720387796,5.664942857142857,5.689513333333333
2025-05-30,Dólar,5.7087,0.0528000000000004,0.9335384288972737,5.672314285714285,5.6841133333333325
2025-06-02,Dólar,5.6937,-0.015000000000000568,-0.2627568448158146,5.680128571428573,5.677876666666666
2025-06-03,Dólar,5.6694,-0.024299999999999322,-0.426787501975856,5.676728571428571,5.67166
2025-06-04,Dólar,5.6332,-0.03620000000000001,-0.6385155395632669,5.6726285714285725,5.66778
2025-06-05,Dólar,5.5969,-0.036300000000000665,-0.6443939501526774,5.664485714285715,5.664743333333333
2025-06-06,Dólar,5.5947,-0.002200000000000202,-0.03930747378013688,5.6503571428571435,5.662106666666667
2025-06-09,Dólar,5.576,-0.01869999999999994,-0.3342449103615919,5.638942857142857,5.658486666666667
2025-06-10,Dólar,5.5557,-0.020299999999999763,-0.3640602582496322,5.617085714285714,5.65474
2025-06-11,Dólar,5.539,-0.01670000000000016,-0.3005921846031989,5.5949857142857145,5.6511499999999995
2025-06-12,Dólar,5.5388,-0.00019999999999953388,-0.003610760064987062,5.576328571428571,5.647083333333333
2025-06-13,Dólar,5.5652,0.026399999999999757,0.4766375388170596,5.5666142857142855,5.64461
2025-06-16,Dólar,5.5123,-0.05290000000000017,-0.9505498454682737,5.5545285714285715,5.639953333333334
2025-06-17,Dólar,5.4773,-0.03500000000000014,-0.634943671425725,5.537757142857143,5.63183
2025-06-18,Dólar,5.4879,0.010600000000000165,0.19352600733939518,5.5251714285714275,5.62351
2025-06-20,Dólar,5.4957,0.007800000000000473,0.14213086973160483,5.5165999999999995,5.617166666666666
2025-06-23,Dólar,5.5213,0.025599999999999845,0.4658187310078832,5.5140714285714285,5.61284
2025-06-24,Dólar,5.4938,-0.027499999999999858,-0.49807110644232155,5.507642857142857,5.606560000000001
2025-06-25,Dólar,5.5427,0.04889999999999972,0.8900942881065799,5.504428571428571,5.603776666666667
2025-06-26,Dólar,5.5145,-0.028200000000000003,-0.5087773106969506,5.5047428571428565,5.600593333333333
2025-06-27,Dólar,5.4759,-0.038599999999999746,-0.6999727989844939,5.504542857142857,5.595363333333334
2025-06-30,Dólar,5.4571,-0.018800000000000594,-0.3433225588487798,5.5001428571428574,5.587516666666667
2025-07-01,Dólar,5.4511,-0.005999999999999339,-0.10994850744899809,5.493771428571429,5.580583333333333
2025-07-02,Dólar,5.4512,9.999999999976694e-05,0.0018344921208557352,5.483757142857143,5.573556666666666
2025-07-03,Dólar,5.4208,-0.030400000000000205,-0.5576753742295271,5.4733285714285715,5.56568
2025-07-04,Dólar,5.409,-0.011800000000000033,-0.21768004722549916,5.454228571428572,5.558013333333333
2025-07-07,Dólar,5.4552,0.0461999999999998,0.8541320022185106,5.445757142857142,5.5500799999999995
2025-07-08,Dólar,5.4571,0.0019000000000000128,0.034829153834881055,5.443071428571429,5.543253333333333
2025-07-09,Dólar,5.4626,0.0055000000000005045,0.10078613182826768,5.4438571428571425,5.536876666666667
2025-07-10,Dólar,5.5433,0.08070000000000022,1.4773184930253036,5.457028571428571,5.531866666666667
2025-07-11,Dólar,5.5722,0.02889999999999926,0.521350098316864,5.474314285714286,5.529076666666667
2025-07-14,Dólar,5.5595,-0.012699999999999712,-0.22791716018807362,5.494128571428571,5.524103333333334
2025-07-15,Dólar,5.5576,-0.0019000000000000128,-0.034175735227992554,5.515357142857143,5.519566666666666
2025-07-16,Dólar,5.5722,0.014599999999999724,0.2627033251763278,5.532071428571428,5.516326666666667
2025-07-17,Dólar,5.5737,0.0015000000000000568,0.02691934962850695,5.548728571428571,5.514343333333333
2025-07-18,Dólar,5.5466,-0.027099999999999902,-0.4862120315051066,5.560728571428571,5.512666666666666
2025-07-21,Dólar,5.5625,0.015900000000000247,0.28666209930408026,5.563471428571428,5.511593333333333
2025-07-22,Dólar,5.5709,0.008399999999999963,0.1510112359550453,5.563285714285714,5.511423333333334
2025-07-23,Dólar,5.5537,-0.017199999999999882,-0.3087472401227753,5.562457142857142,5.511356666666667
2025-07-24,Dólar,5.5239,-0.029799999999999827,-0.5365792174586326,5.557642857142857,5.510853333333333
2025-07-25,Dólar,5.5426,0.01869999999999994,0.3385289378880829,5.553414285714287,5.51098
2025-07-28,Dólar,5.5877,0.045099999999999696,0.8136975426694892,5.555414285714286,5.51173
2025-07-29,Dólar,5.5764,-0.01130000000000031,-0.202229897811268,5.559671428571429,5.513866666666667
2025-07-30,Dólar,5.6034,0.027000000000000135,0.4841833440929699,5.565514285714286,5.51807
2025-07-31,Dólar,5.6021,-0.0012999999999996348,-0.023200199878636862,5.569971428571429,5.521876666666667
2025-08-01,Dólar,5.5436,-0.05850000000000044,-1.0442512629192713,5.568528571428572,5.5234733333333335
2025-08-04,Dólar,5.5113,-0.03229999999999933,-0.5826538711306561,5.566728571428571,5.52314
2025-08-05,Dólar,5.5119,0.0005999999999994898,0.010886723640513019,5.562342857142856,5.523743333333332
2025-08-06,Dólar,5.4802,-0.03169999999999984,-0.5751192873600708,5.5469857142857135,5.52166
2025-08-07,Dólar,5.4638,-0.01639999999999997,-0.29925915112587465,5.5309,5.51997
2025-08-08,Dólar,5.4254,-0.03840000000000021,-0.702807569823205,5.505471428571428,5.518286666666667
2025-08-11,Dólar,5.4473,0.021900000000000475,0.4036568732259438,5.483357142857143,5.51796
2025-08-12,Dólar,5.4052,-0.04210000000000047,-0.7728599489655541,5.463585714285714,5.51643
2025-08-13,Dólar,5.3928,-0.012399999999999523,-0.22940871753125425,5.446657142857143,5.514483333333334
2025-08-14,Dólar,5.4095,0.01670000000000016,0.309672155466556,5.43202857142857,5.514106666666666
2025-08-15,Dólar,5.3928,-0.01670000000000016,-0.30871614751826204,5.419542857142857,5.513566666666666
2025-08-18,Dólar,5.4155,0.0226999999999995,0.42093161252039213,5.412642857142857,5.512243333333333
2025-08-19,Dólar,5.4716,0.05609999999999982,1.0359154279383276,5.419242857142857,5.5127266666666666
2025-08-20,Dólar,5.4726,0.001000000000000334,0.01827618977996437,5.422857142857143,5.513059999999999
2025-08-21,Dólar,5.4828,0.010200000000000209,0.18638307203158178,5.433942857142857,5.511043333333333
